Supplier Name,Zip Code,Department,Amount
US BANK,23219,Environmental Protection,2819250.00
US BANK,23219,Liquor Control,4762820.66
US BANK,23219,Not Defined,1390857.63
US BANK,55170,Debt Service,36033.93
US BANK CUSTODIAN FOR LLF1-MD,19102,Not Defined,520922.22
US BANK TRUST NATIONAL ASSOCIATION,55170,Debt Service,124133.91
US BANK-CUST/SASS MUNI VI DTR,19102,Not Defined,556070.44
US DEPARTMENT OF EDUCATIO,30348,Not Defined,44334.44
US FOODSERVICE INC,21275,Correction and Rehabilitation,119454.34
USC CANTERBURY CORP,21264,General Services,83820.00
USC CANTERBURY CORP,21264,Transportation,89069.39
USC CANTERBURY CORP,21666,General Services,53491.00
USC CANTERBURY CORP,21666,Health and Human Services,79690.00
VALERIE MYERS T/A MYERS DB MANAGEMENT,21713,Non-Departmental Accounts,59067.50
VALLEY PROTEINS INC,22601,Police,31164.00
VALLEY PROTEINS INC,45264,Police,40386.00
VAN EPEREN PUBLIC RELATIONS,20817,Transportation,11922.50
VAN EPEREN PUBLIC RELATIONS,20850,Technology Services,2000.00
VAN EPEREN PUBLIC RELATIONS,20850,Transportation,83922.50
VAULT.COM LLC,10001,Public Libraries,28000.00
VDL ENTERPRISES INC DBA UNIVERSITY PAINTERS,20176,Housing and Community Affairs,44040.00
VECTOR FLEET MANAGEMENT LLC,28269,General Services,82584.30
VEHICLE MAINTENANCE PROGRAM INC,33431,Not Defined,60416.41
VEHICLE MAINTENANCE PROGRAM INC,33431,Restricted Donations,3915.60
VEIRS MILL BAPTIST CHILD CARE,20906,Health and Human Services,32333.00
VERIZON,8650,General Services,202373.99
VERIZON,8650,Non-Departmental Accounts,86495.04
VERIZON,8650,Police,6990.52
VERIZON,18002,Fire and Rescue Service,5884.89
VERIZON,18002,General Services,10412.73
VERIZON,18002,Health and Human Services,3999.01
VERIZON,18002,Housing and Community Affairs,686.78
VERIZON,18002,Police,13470.81
VERIZON,18002,Public Libraries,536.44
VERIZON,18002,State's Attorney,4466.51
VERIZON,18002,Transportation,11186.39
VERIZON,20904,General Services,25117.00
VERIZON,33631,Police,1970.88
VERIZON,75266,Board of Elections,695.65
VERIZON,75266,Community Use of Public Facilities,224.13
VERIZON,75266,Correction and Rehabilitation,1218.08
VERIZON,75266,Economic Development,29902.09
VERIZON,75266,Fire and Rescue Service,52003.22
VERIZON,75266,Health and Human Services,10234.68
VERIZON,75266,Human Resources,272.14
VERIZON,75266,Intergovernmental Relations,1217.67
VERIZON,75266,State's Attorney,139.73
VERIZON,75392,Fire and Rescue Service,8263.49
VERIZON MD,8650,General Services,8164.00
VERIZON MD,8650,Transportation,4524.81
VERIZON MD,8652,Non-Departmental Accounts,6056.94
VERIZON MD,21031,Transportation,35869.00
VERIZON MD,21297,Non-Departmental Accounts,112.73
VERIZON MD,75266,Non-Departmental Accounts,3732834.59
VERIZON MD,75392,Non-Departmental Accounts,5678.09
VERIZON WIRELESS,18002,Circuit Court,489.52
VERIZON WIRELESS,18002,Correction and Rehabilitation,5328.77
VERIZON WIRELESS,18002,County Council,8735.93
VERIZON WIRELESS,18002,Economic Development,5608.36
VERIZON WIRELESS,18002,Fire and Rescue Service,781.10
VERIZON WIRELESS,18002,General Services,21132.55
VERIZON WIRELESS,18002,Health and Human Services,30127.64
VERIZON WIRELESS,18002,Police,121713.78
VERIZON WIRELESS,18002,Recreation,156.33
VERIZON WIRELESS,18002,Sheriff,5881.50
VERIZON WIRELESS,18002,State's Attorney,2478.35
VERIZON WIRELESS,18002,Technology Services,40599.51
VERIZON WIRELESS,18002,Transportation,75462.60
VERMONT HARD CIDER COMPANY LLC,5753,Liquor Control,266895.08
VERMONT HARD CIDER COMPANY LLC,5753,Not Defined,1604.25
VERNON E STUP CO,21704,General Services,84855.47
VERNON E STUP CO,21704,Not Defined,47963.82
VERNON E STUP CO,21704,Transportation,13776.25
VERSAR INC,22038,Environmental Protection,89248.68
VERSAR INC,22038,General Services,29947.00
VERSAR INC,22151,Environmental Protection,4576.01
VERSAR INC,22151,General Services,5761.00
VESTA INC,20706,Health and Human Services,36470.00
VESTA INC,20910,Health and Human Services,32720.00
VICTORY COURT INC,20852,Housing and Community Affairs,2087000.00
VICTORY OAKS INC,20852,Housing and Community Affairs,51806.33
VIGNOBLES LVDH USA INC,21163,Liquor Control,186628.46
VILL OF MARTINS ADDITION,20815,Non-Departmental Accounts,26832.00
VILL OF MARTINS ADDITION,20815,Not Defined,153492.88
VILL OF MARTINS ADDITION,20815,Technology Services,5754.95
VILLAGE OF N CHEVY CHASE,20815,Non-Departmental Accounts,23918.00
VILLAGE OF N CHEVY CHASE,20815,Not Defined,73933.32
VILLAGE OF N CHEVY CHASE,20815,Technology Services,5160.92
VILLAGE SETTLEMENTS INC,20878,Housing and Community Affairs,222203.00
VIRGINIA DEPT OF TAXATION,23261,Not Defined,219304.87
VIRGINIA DEPT OF TAXATION,23282,Not Defined,399535.10
VISITING ANGELS,20879,Health and Human Services,246291.72
VISITING ANGELS,20910,Health and Human Services,4536.00
VNO ROCKVILLE LLC,2241,Non-Departmental Accounts,226513.35
VOIANCE LANGUAGE SERVICES LLC,75397,Community Engagement Cluster,211.34
VOIANCE LANGUAGE SERVICES LLC,75397,Correction and Rehabilitation,7838.48
VOIANCE LANGUAGE SERVICES LLC,75397,Fire and Rescue Service,14.16
VOIANCE LANGUAGE SERVICES LLC,75397,Health and Human Services,74934.13
VOIANCE LANGUAGE SERVICES LLC,75397,Police,5289.87
VOIANCE LANGUAGE SERVICES LLC,75397,Public Libraries,87.06
VOIANCE LANGUAGE SERVICES LLC,75397,Sheriff,1308.94
VOIANCE LANGUAGE SERVICES LLC,85718,Board of Elections,89.23
VOIANCE LANGUAGE SERVICES LLC,85718,Community Engagement Cluster,364.10
VOIANCE LANGUAGE SERVICES LLC,85718,Correction and Rehabilitation,6637.26
VOIANCE LANGUAGE SERVICES LLC,85718,Fire and Rescue Service,18.95
VOIANCE LANGUAGE SERVICES LLC,85718,Health and Human Services,76771.88
VOIANCE LANGUAGE SERVICES LLC,85718,Police,30754.45
VOIANCE LANGUAGE SERVICES LLC,85718,Public Libraries,260.71
VOIANCE LANGUAGE SERVICES LLC,85718,Sheriff,1720.80
VR LIMITED,20910,General Services,61744.64
VRS CO INC,22066,Board of Elections,103159.13
VSC FIRE AND SECURITY,23005,Fire and Rescue Service,1620.00
VSC FIRE AND SECURITY,23005,General Services,63242.02
VSC FIRE AND SECURITY,23005,Not Defined,49056.27
VSC FIRE AND SECURITY,23005,Police,1062.00
VSC FIRE AND SECURITY,23005,Transportation,16510.27
VU A TRAN,20901,Health and Human Services,40940.00
VWR INTERNATIONAL LLC,15264,Police,51160.51
VWR INTERNATIONAL LLC,19087,Police,26285.64
WACO INC,20659,General Services,5745.00
WACO INC,23150,General Services,50133.01
WACO INC,23150,Not Defined,13129.15
WAGNER WINE COMPANY LLC,94573,Liquor Control,138831.00
"WALLACE MONTGOMERY & ASSOCIATES, LLP",21204,Transportation,737117.06
WARSTEINER IMPORTERS,45069,Liquor Control,59724.71
WASHBURN WINE CO,21224,Liquor Control,49469.12
WASHINGTON ADVENTIST HOSPITAL,20850,Health and Human Services,231081.23
WASHINGTON ADVENTIST HOSPITAL,20912,Health and Human Services,1009.00
WASHINGTON ADVENTIST HOSPITAL,21264,Correction and Rehabilitation,9625.03
WASHINGTON ADVENTIST HOSPITAL,21264,Health and Human Services,394855.00
WASHINGTON BUSINESS JOURNAL,28232,County Council,86.92
WASHINGTON BUSINESS JOURNAL,60693,Economic Development,23700.00
WASHINGTON BUSINESS JOURNAL,60693,Transportation,3150.00
WASHINGTON GAS,19101,Environmental Protection,2407.56
WASHINGTON GAS,19101,Fire and Rescue Service,2771.62
WASHINGTON GAS,19101,Health and Human Services,48617.01
WASHINGTON GAS,19101,Housing and Community Affairs,1537.24
WASHINGTON GAS,19101,Liquor Control,6009.05
WASHINGTON GAS,19101,Non-Departmental Accounts,1428.30
WASHINGTON GAS,19101,Restricted Donations,500.00
WASHINGTON GAS,19101,Transportation,63.43
WASHINGTON GAS,22151,General Services,2541.00
WASHINGTON GAS,22151,Housing and Community Affairs,2311.77
WASHINGTON GAS,22156,General Services,1079053.57
WASHINGTON GAS ENERGY,20171,Environmental Protection,259.36
WASHINGTON GAS ENERGY,20171,General Services,1772772.46
WASHINGTON GAS ENERGY,20171,Liquor Control,18287.42
WASHINGTON GAS ENERGY,20171,Non-Departmental Accounts,606629.92
WASHINGTON GAS ENERGY,20171,Police,293.64
WASHINGTON GAS ENERGY,20171,Recreation,28.27
WASHINGTON GAS ENERGY,20171,Transportation,8709.36
WASHINGTON GAS MD DIVISION,19101,Environmental Protection,6309.31
WASHINGTON GAS MD DIVISION,19101,Fire and Rescue Service,236207.59
WASHINGTON GAS MD DIVISION,19101,General Services,218816.52
WASHINGTON GAS MD DIVISION,19101,Health and Human Services,6171.62
WASHINGTON GAS MD DIVISION,19101,Liquor Control,136304.44
WASHINGTON GAS MD DIVISION,19101,Non-Departmental Accounts,1582376.40
WASHINGTON GAS MD DIVISION,19101,Police,5613.66
WASHINGTON GAS MD DIVISION,19101,Recreation,434172.69
WASHINGTON GAS MD DIVISION,19101,Transportation,28803.32
WASHINGTON METROPOLITAN,20001,CIP,351509.00
WASHINGTON METROPOLITAN,20001,Community Engagement Cluster,678.00
WASHINGTON METROPOLITAN,20001,General Services,69000.00
WASHINGTON METROPOLITAN,20001,Not Defined,613846.50
WASHINGTON METROPOLITAN,20001,Transportation,1299840.67
WASHINGTON METROPOLITAN,22314,Health and Human Services,18005.00
WASHINGTON METROPOLITAN,22314,Not Defined,156280.95
WASHINGTON METROPOLITAN,22314,Transportation,9998.00
WASHINGTON SUB SAN COMM,20707,Debt Service,400000.00
WASHINGTON SUB SAN COMM,20707,Environmental Protection,184975.62
WASHINGTON SUB SAN COMM,20707,General Services,24924.25
WASHINGTON SUB SAN COMM,20707,Health and Human Services,9034.42
WASHINGTON SUB SAN COMM,20707,Liquor Control,15410.23
WASHINGTON SUB SAN COMM,20707,Non-Departmental Accounts,1130018.58
WASHINGTON SUB SAN COMM,20707,Not Defined,23906790.16
WASHINGTON SUB SAN COMM,20707,Recreation,413226.42
WASHINGTON SUB SAN COMM,20707,Transportation,23626.76
WASHINGTON SUBURBAN SANITARY,20707,Community Engagement Cluster,1117.29
WASHINGTON SUBURBAN SANITARY,20707,Environmental Protection,3532.12
WASHINGTON SUBURBAN SANITARY,20707,Fire and Rescue Service,103.46
WASHINGTON SUBURBAN SANITARY,20707,General Services,146377.95
WASHINGTON SUBURBAN SANITARY,20707,Health and Human Services,28011.81
WASHINGTON SUBURBAN SANITARY,20707,Housing and Community Affairs,680.75
WASHINGTON SUBURBAN SANITARY,20707,Non-Departmental Accounts,14471.59
WASHINGTON SUBURBAN SANITARY,20707,Recreation,5762.66
WASHINGTON SUBURBAN SANITARY,20707,Transportation,9896.39
WASHINGTON SUBURBAN TRANSIT,20785,Transportation,104280.00
WASHINGTON YOUTH FOUNDATION INC,20850,Health and Human Services,108113.01
WASHINGTON YOUTH FOUNDATION INC,20850,Housing and Community Affairs,2589.01
WASHINGTON YOUTH FOUNDATION INC,20850,Non-Departmental Accounts,17889.52
WASTE MANAGEMENT OF,19101,Community Engagement Cluster,18475.73
WASTE MANAGEMENT OF,19101,Fire and Rescue Service,52341.92
WASTE MANAGEMENT OF,19101,Not Defined,25444.11
WASTE MANAGEMENT OF,20879,Community Engagement Cluster,4670.43
WASTE MANAGEMENT OF,20879,Not Defined,309.00
WASTE MANAGEMENT OF,21046,General Services,90827.03
WASTE MANAGEMENT OF,21046,Not Defined,162888.75
WATERSIDE TITLE AGENCY LP,8701,Housing and Community Affairs,13718125.00
WATKINS MEEGAN LLC,20814,County Executive,36504.00
WATKINS MEEGAN LLC,20817,County Executive,131144.00
WATKINS MEEGAN LLC,20817,Permitting Services,17576.00
WATKINS MEEGAN LLC,20817,Technology Services,946.40
WAY STATION INC,21701,Health and Human Services,110000.00
WDP/RST LLC-AMBER COMMONS APARTMENTS,20877,Health and Human Services,500.00
WDP/RST LLC-AMBER COMMONS APARTMENTS,20877,Housing and Community Affairs,50235.00
WELLINGTON MANAGEMENT COMPANY LLP,7188,Non-Departmental Accounts,618901.22
WELLS FARGO BANK,75320,Debt Service,456250.00
WEN LI,20854,Housing and Community Affairs,14131.00
WEN LI,20874,Housing and Community Affairs,17894.00
WENZELL E CARTER,20886,Health and Human Services,86240.00
WERKING INC,20874,Police,45715.00
WEST A THOMSON REUTERS BUSINESS,60197,Circuit Court,1696.46
WEST A THOMSON REUTERS BUSINESS,60197,Consumer Protection,200.00
WEST A THOMSON REUTERS BUSINESS,60197,County Attorney,4746.10
WEST A THOMSON REUTERS BUSINESS,60197,Fire and Rescue Service,3618.00
WEST A THOMSON REUTERS BUSINESS,60197,Police,74638.85
WEST A THOMSON REUTERS BUSINESS,60197,State's Attorney,11144.61
WEST GROUP,60197,Circuit Court,45011.08
WEST PUBLISHING CORPORATION,55164,Circuit Court,3606.00
WEST PUBLISHING CORPORATION,60197,Circuit Court,17818.00
WEST PUBLISHING CORPORATION,60197,County Attorney,5235.81
WEST PUBLISHING CORPORATION,60197,State's Attorney,13363.00
WEST VIRGINIA BUREAU FOR CHILD SUPPORT ENFORCEMENT,25321,Finance,32.50
WEST VIRGINIA BUREAU FOR CHILD SUPPORT ENFORCEMENT,25321,Not Defined,28615.29
WESTERN BRANCH DIESEL INCORPORATED,23707,Fire and Rescue Service,48780.00
WESTERN CARRIERS INC,1613,Liquor Control,260893.05
WESTERN SPIRITS BEVERAGE COMPANY LLC,42103,Liquor Control,61247.55
WESTFIELD AMERICA LIMITED PARTNERSHIP,90025,Finance,2000000.00
WESTFIELD WHEATON,90074,Economic Development,795808.27
WESTWOOD SHOPPING CENTER LLC,2241,Liquor Control,347363.50
WESTWOOD VALET INC.,20816,Correction and Rehabilitation,73810.32
WESTWOOD VALET INC.,20816,Fire and Rescue Service,12200.08
WESTWOOD VALET INC.,20816,General Services,97264.94
WESTWOOD VALET INC.,20816,Health and Human Services,3873.00
WESTWOOD VALET INC.,20816,Police,352229.60
WESTWOOD VALET INC.,20816,Sheriff,32438.54
WESTWOOD VALET INC.,20816,Transportation,1283.06
WEYERS FLOOR SERVICE INC,21113,Recreation,49422.00
WHEATON COMMERCIAL CENTER ASSOCIATES LP,20854,Non-Departmental Accounts,80311.36
WHEATON RESCUE SQUAD INC,20902,Fire and Rescue Service,80042.49
WHEATON RESCUE SQUAD INC,20902,Recreation,2000.00
WHEELED COACH INDUSTRIES,32867,Fire and Rescue Service,25860.20
WHITAKER PARKING SYSTEMS,20850,Transportation,28981.00
WHITAKER PARKING SYSTEMS,20852,Transportation,1375.00
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21231,General Services,495537.19
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21231,Transportation,594629.80
WHITNEY BAILEY COX &  MAGNANI-GANNETT FLEMING,21286,Environmental Protection,29728.80
WHOLESALE LIQUIDATIONS LLC,19040,Correction and Rehabilitation,195884.66
WIDENER-BURROWS & ASSOCIATES INC,21114,Transportation,131884.19
WILLARD PACKAGING CO,20879,Finance,1012.00
WILLARD PACKAGING CO,20879,General Services,2858.08
WILLARD PACKAGING CO,20879,Health and Human Services,278.90
WILLARD PACKAGING CO,20879,Human Resources,175.50
WILLARD PACKAGING CO,20879,Liquor Control,1120.00
WILLARD PACKAGING CO,20879,Not Defined,345.00
WILLARD PACKAGING CO,20879,Police,28988.98
WILLARD PACKAGING CO,20879,Transportation,1684.84
WILLARD PACKAGING CO,20884,General Services,4806.63
WILLARD PACKAGING CO,20884,Police,11924.22
WILLIAM GRANT AND SONS IN,8837,Liquor Control,2672710.63
WILLIAM HARRISON IMPORTS,20109,Liquor Control,81450.00
WILLIAM J HABERLIN,20832,Liquor Control,262779.73
WILLIAM L BICKLE,20872,Police,26384.00
WILLIAM R HILL & CO INC,23218,Correction and Rehabilitation,167273.12
WILLIAM R HILL & CO INC,23231,Correction and Rehabilitation,40740.85
WILLIAM R SELBY,20877,Transportation,29531.25
WILLIAM SHECHTMAN,20832,Recreation,39238.50
WILLIAM WENDT CENTER FOR,20008,Health and Human Services,38777.42
WILSHIRE ASSOCIATES INCORPORATED,90401,Non-Departmental Accounts,296589.00
WILSON DANIELS LTD,94574,Liquor Control,105616.98
WINDSOR COURT,20904,Health and Human Services,1750.00
WINDSOR COURT,20904,Housing and Community Affairs,24150.00
WINEBOW INC,7645,Liquor Control,1669425.87
WINEXBURG JOINT VENTURE,20910,Housing and Community Affairs,69922.00
WINEXBURG MANOR APT,20906,Health and Human Services,48014.00
WINTER GROWTH INC,20832,Health and Human Services,95778.68
WISS JANNEY ELSTNER ASSOC,60694,Transportation,27316.05
WITMER PUBLIC SAFETY,19320,Correction and Rehabilitation,5299.00
WITMER PUBLIC SAFETY,19320,Fire and Rescue Service,58227.02
WITMER PUBLIC SAFETY,19320,Police,5115.68
WITMER PUBLIC SAFETY,21795,Correction and Rehabilitation,6045.00
WITMER PUBLIC SAFETY,21795,Fire and Rescue Service,52141.82
WOMEN WHO CARE,20866,Non-Departmental Accounts,90538.98
WOMEN WHO CARE,20886,Non-Departmental Accounts,25265.65
WOODLEY & MCGILLIVARY,20005,County Attorney,1803.50
WOODLEY & MCGILLIVARY,20005,Fire and Rescue Service,36000.55
"WOODS COVE II, LLC",90212,Not Defined,778030.49
WOODS COVE LLC,90212,Not Defined,75808.70
WOODSHOP SUPPLIES LLC DBA THE WOODWORKERS CLUB,20814,Restricted Donations,100000.00
WOODSIDE CROSSING APARTMENTS,20902,Health and Human Services,39737.00
WOODSIDE UNITED METHODIST,20910,Health and Human Services,36000.00
WORK OPPORTUNITIES,3820,Health and Human Services,30198.43
WORKFORCE SOLUTIONS GROUP,20902,Correction and Rehabilitation,75237.52
WORKFORCE SOLUTIONS GROUP,20902,Economic Development,2036629.94
WORKFORCE SOLUTIONS GROUP,20902,Health and Human Services,187277.75
WORKFORCE SOLUTIONS GROUP,20902,Non-Departmental Accounts,50800.21
WORLD MEDICAL GOVERNMENT SOLUTIONS,30374,Correction and Rehabilitation,18614.15
WORLD MEDICAL GOVERNMENT SOLUTIONS,30374,Health and Human Services,26525.14
WORLD MEDICAL GOVERNMENT SOLUTIONS,32216,Health and Human Services,6328.73
WRIGHT EXPRESS FSC,4104,Fire and Rescue Service,1927.04
WRIGHT EXPRESS FSC,4104,Police,2137.34
WRIGHT EXPRESS FSC,60197,Fire and Rescue Service,31909.13
WRIGHT EXPRESS FSC,60197,Police,31258.25
WRIT,20090,Public Information,60.00
WRIT,20850,Finance,402.00
WRIT,20850,Health and Human Services,594.00
WRIT,20850,Public Information,997.00
WRIT,20852,Liquor Control,479.00
WRIT,21279,Community Use of Public Facilities,137547.69
WRIT,21279,Finance,35.00
WRIT,21279,General Services,242165.20
WRIT,21279,Health and Human Services,220.00
WRIT,21279,Liquor Control,135528.36
WRIT,21279,Non-Departmental Accounts,1438497.67
WUNG KIM,20832,Police,32729.40
WW GRAINGER INC,8891,Environmental Protection,2197.34
WW GRAINGER INC,8891,Transportation,176.01
WW GRAINGER INC,20850,Environmental Protection,9.98
WW GRAINGER INC,20850,Fire and Rescue Service,51149.75
WW GRAINGER INC,20850,General Services,143.20
WW GRAINGER INC,20850,Not Defined,188.64
WW GRAINGER INC,20850,Police,1444.33
WW GRAINGER INC,20850,Transportation,83.38
WW GRAINGER INC,60038,Community Engagement Cluster,1765.50
WW GRAINGER INC,60038,Correction and Rehabilitation,42184.09
WW GRAINGER INC,60038,Environmental Protection,859.31
WW GRAINGER INC,60038,Fire and Rescue Service,76714.95
WW GRAINGER INC,60038,General Services,70950.42
WW GRAINGER INC,60038,Housing and Community Affairs,675.76
WW GRAINGER INC,60038,Liquor Control,561.36
WW GRAINGER INC,60038,Not Defined,180247.45
WW GRAINGER INC,60038,Police,5003.57
WW GRAINGER INC,60038,Transportation,13024.49
XEROX CORPORATION,19182,General Services,148.00
XEROX CORPORATION,28290,Circuit Court,787.32
XEROX CORPORATION,28290,Fire and Rescue Service,292.00
XEROX CORPORATION,28290,General Services,99570.50
XEROX CORPORATION,28290,Public Libraries,38172.00
XEROX CORPORATION,60680,General Services,8299.33
XEROX CORPORATION,75265,Circuit Court,262.44
XEROX CORPORATION,75265,General Services,13559.99
XEROX CORPORATION,75265,Human Resources,-18.00
XEROX CORPORATION,91109,Circuit Court,2099.52
XEROX CORPORATION,91109,General Services,201239.90
XEROX CORPORATION,91109,Human Resources,588.00
XEROX CORPORATION,91109,Public Libraries,89073.12
XEROX STATE & LOCAL SOLUTIONS INC,75320,Police,5101226.32
XIANGFU ZHANG,20850,Housing and Community Affairs,26700.00
YMCA OF METRO WASHINGTON,20036,Health and Human Services,500.00
YMCA OF METRO WASHINGTON,20901,General Services,200000.00
YMCA OF METRO WASHINGTON,20901,Health and Human Services,1729907.74
YMCA OF METRO WASHINGTON,20901,Non-Departmental Accounts,67336.35
YMCA OF METRO WASHINGTON,20901,Recreation,115822.00
YMCA SILVER SPRING BRANCH,20901,Health and Human Services,35380.00
YMCA SILVER SPRING BRANCH,20901,Restricted Donations,350.00
