Supplier Name,Zip Code,Department,Amount
TRAFFIC SYSTEMS & TECH,20109,Not Defined,46396.50
TRANS ADVANTAGE INC,63026,Fire and Rescue Service,84493.00
TRANSCEN INC,20850,Economic Development,149637.00
TRANSCEN INC,20850,Health and Human Services,34807.42
TRANSCEN INC,20850,Human Resources,50904.33
TRANSPORT-U LLC,20855,Transportation,125431.48
TRANSPORTATION ACTION PRT,20852,Transportation,385745.42
TRAPEZE SOFTWARE GROUP,75320,Transportation,398283.10
TREANA WINERY LLC,93447,Liquor Control,26264.92
TREANA WINERY LLC,93447,Not Defined,5952.92
TREASURY WINE ESTATES AMERICAS COMPANY,94160,Liquor Control,2779179.35
TREASURY WINE ESTATES AMERICAS COMPANY,94160,Not Defined,275007.20
TREASURY WINE ESTATES AMERICAS COMPANY,94558,Liquor Control,3864.00
TREBOR BUS COMM DESIGN,20781,Correction and Rehabilitation,3000.00
TREBOR BUS COMM DESIGN,20781,Liquor Control,150810.00
TREE SERVICES INC,20705,Environmental Protection,1050.00
TREE SERVICES INC,20705,Transportation,67091.50
TREFETHEN VINEYARDS,94558,Liquor Control,79788.00
TREFETHEN VINEYARDS,94558,Not Defined,5214.00
TRESBIEN CORPORATION,20855,Correction and Rehabilitation,5176.70
TRESBIEN CORPORATION,20855,Health and Human Services,10314.20
TRESBIEN CORPORATION,64013,Correction and Rehabilitation,2002.50
TRESBIEN CORPORATION,64013,Health and Human Services,12417.50
TRESBIEN CORPORATION,64013,Human Resources,68254.40
TRI GAS & OIL CO INC,21632,Not Defined,122817.59
TRI-COUNTY PETROLEUM INC,16633,General Services,39245.45
TRI-COUNTY PETROLEUM INC,16633,Not Defined,3820.79
TRI-DIM FILTER CORP,19182,General Services,26131.69
TRI-VIN IMPORTS,10550,Liquor Control,155587.10
TRI-VIN IMPORTS,10550,Not Defined,11788.50
TRICANA SHIPPERS & IMPORT,11803,Liquor Control,22714.55
TRICANA SHIPPERS & IMPORT,11803,Not Defined,2516.80
TRUCK & TRAILER SYSTEMS INC,20723,General Services,24984.74
TRUCK & TRAILER SYSTEMS INC,20723,Liquor Control,7167.53
TRUCK & TRAILER SYSTEMS INC,20723,Not Defined,15950.15
TRUGREEN LANDCARE LLC,60673,General Services,159625.98
TRUMAN ARNOLD COMPANIES,75504,Not Defined,5466976.38
TRUMAN ARNOLD COMPANIES,75504,Police,3112.73
TWIN KNOLLS TITLE LLC,21045,Not Defined,35429.44
TWO THOUSAND NINE,21030,Not Defined,31948.74
TYLER TECHNOLOGIES INC,75267,Finance,17500.00
TYLER TECHNOLOGIES INC,75267,Technology Services,116431.72
TYSONS FORD INC,22180,Fire and Rescue Service,103000.00
UK ELITE SOCCER INC,07927,Recreation,27997.25
ULTIMATE TOWING RECOVERY,21754,Fire and Rescue Service,9250.00
ULTIMATE TOWING RECOVERY,21754,Police,26763.00
UMBC,21250,Health and Human Services,98859.74
UNION BRIDGE MANAGEMENT LLC,20854,Finance,50000.00
UNITED CONCORDIA CO INC,17110,Human Resources,9883781.76
UNITED CONCORDIA CO INC,19182,Human Resources,453992.97
UNITED CONCORDIA DENTAL PLANS INC,17110,Human Resources,38681.20
UNITED ELECTRIC SUPPLY CO,19178,Board of Elections,347.63
UNITED ELECTRIC SUPPLY CO,19178,Fire and Rescue Service,701.42
UNITED ELECTRIC SUPPLY CO,19178,General Services,1435.55
UNITED ELECTRIC SUPPLY CO,19178,Not Defined,168649.45
UNITED ELECTRIC SUPPLY CO,19178,Transportation,4991.79
UNITED ELECTRIC SUPPLY CO,20850,Transportation,2439.20
UNITED HEALTHCARE INSURANCE COMPANY,06103,Human Resources,19963279.77
UNITED RENTALS NORTH AMERICA INC,20879,Transportation,3790.20
UNITED RENTALS NORTH AMERICA INC,30384,Not Defined,257.63
UNITED RENTALS NORTH AMERICA INC,30384,Transportation,23540.40
UNITED STATES GEOLOGICAL SURVEY,19176,Environmental Protection,57358.00
UNITED STATES GEOLOGICAL SURVEY,21237,Environmental Protection,9000.00
UNITED STATES GEOLOGICAL SURVEY,28272,Environmental Protection,191344.00
UNITED STATES POSTAL SERVICE,19170,General Services,800000.00
UNITED STATES POSTAL SERVICE,20898,General Services,250560.00
UNITED STATES POSTAL SERVICE,38188,Circuit Court,350.00
UNITY DISPOSAL & RECYCLING LLC,20707,Environmental Protection,8069625.72
UNIVERSAL DESIGNERS & CONSULTANTS INC,20912,General Services,56896.50
UNIVERSITY OF MARYLAND,20740,Health and Human Services,1850.00
UNIVERSITY OF MARYLAND,20742,Economic Development,249279.68
UNIVERSITY OF MARYLAND,20742,Fire and Rescue Service,13364.72
UNIVERSITY OF MARYLAND,20742,Health and Human Services,305965.34
UNIVERSITY OF MARYLAND,20742,Housing and Community Affairs,3297.50
UNIVERSITY OF MARYLAND,20742,Human Resources,15000.00
UNIVERSITY OF MARYLAND,20742,Public Libraries,205.00
UNIVERSITY OF MARYLAND,20742,Recreation,2585.00
UNIVERSITY OF MARYLAND,20742,Transportation,4060.00
UNIVERSITY OF MARYLAND,20850,Board of Elections,1095.00
UNIVERSITY OF MARYLAND,20850,Commission for Women,6030.00
UNIVERSITY OF MARYLAND,21201,Circuit Court,30.00
UNIVERSITY OF MARYLAND,21201,Health and Human Services,9825.00
UNIVERSITY OF MARYLAND,21203,Emergency Management and Homeland Security,642915.92
UNIVERSITY OF MARYLAND,21203,Fire and Rescue Service,855.00
UNIVERSITY OF MARYLAND,21203,Health and Human Services,117425.05
UNIVERSITY OF MARYLAND,21203,Transportation,31115.91
UNIVERSITY OF MARYLAND,21250,Public Libraries,135.00
UNIVERSITY OF MARYLAND,21264,Correction and Rehabilitation,128.38
UNIVERSITY OF MARYLAND,21297,Correction and Rehabilitation,1139.61
UNIVERSITY OF MD BALTIMOR,21203,Emergency Management and Homeland Security,18581.47
UNIVERSITY OF MD BALTIMOR,21203,Public Information,10084.28
UPPER MONTGOMERY VOL FIRE,20839,Fire and Rescue Service,126944.49
URS CORPORATION,21030,Environmental Protection,1865.80
URS CORPORATION,21030,Transportation,12119.95
URS CORPORATION,30368,Environmental Protection,10880.05
URS CORPORATION,30368,Transportation,1728471.56
US BANK,10005,Debt Service,276100560.26
US BANK,23219,Debt Service,19041326.67
US BANK,23219,Environmental Protection,4010750.00
US BANK,23219,Liquor Control,4304021.56
US BANK,23219,Not Defined,484412.79
US BANK,55170,Debt Service,23928.41
US BANK,55170,Not Defined,852981.75
US BANK TRUST NATIONAL ASSOCIATION,55170,Debt Service,50248958.76
US BANK-CUST/SASS MUNI V,19102,Debt Service,31773.97
US BANK-CUST/SASS MUNI V,19102,Not Defined,10627.16
US DEPARTMENT OF EDUCATIO,30348,Not Defined,42466.58
US DEPARTMENT OF EDUCATIO,75403,Not Defined,1433.86
US FOODSERVICE INC,21275,Correction and Rehabilitation,37942.78
USA WINE IMPORTS,10013,Liquor Control,29828.85
USA WINE IMPORTS,10013,Not Defined,4002.40
USC CANTERBURY CORP,21264,Fire and Rescue Service,14200.00
USC CANTERBURY CORP,21264,Health and Human Services,74147.21
USC CANTERBURY CORP,21264,Technology Services,14770.00
USC CANTERBURY CORP,21666,General Services,3901.32
USC CANTERBURY CORP,21666,Health and Human Services,81010.00
USC CANTERBURY CORP,21666,Not Defined,879230.96
VACATION LANDSCAPES INC,20794,Transportation,30395.00
VALLEY PROTEINS INC,22601,Police,5724.00
VALLEY PROTEINS INC,45264,General Services,580.00
VALLEY PROTEINS INC,45264,Police,48336.00
VANASSE HANGEN BRUSTLIN INC,02471,Transportation,115291.43
VAULT DOT COM INC,10013,Public Libraries,30800.00
VCRT TRUST LLC,21224,Not Defined,168299.76
VDL ENTERPRISES INC DBA UNIVERSITY PAINTERS,20176,Housing and Community Affairs,87875.80
VECTOR FLEET MANAGEMENT LLC,28269,General Services,109362.92
VEHICLE MAINTENANCE PROGRAM INC,33431,Health and Human Services,1711.20
VEHICLE MAINTENANCE PROGRAM INC,33431,Not Defined,66185.93
VEHICLE MAINTENANCE PROGRAM INC,33431,Restricted Donations,5775.30
VENABLE LLP,21263,Debt Service,29464.50
VENABLE LLP,21263,Human Resources,3960.00
VERIZON,08650,Non-Departmental Accounts,699722.66
VERIZON,08650,Police,7452.90
VERIZON,08650,Transportation,1218939.82
VERIZON,18002,County Council,347.39
VERIZON,18002,General Services,8380.36
VERIZON,21031,Technology Services,37617.00
VERIZON,75266,Board of Elections,2459.10
VERIZON,75266,Community Use of Public Facilities,217.90
VERIZON,75266,Correction and Rehabilitation,1464.56
VERIZON,75266,Economic Development,25911.76
VERIZON,75266,General Services,792.40
VERIZON,75266,Health and Human Services,9295.67
VERIZON,75266,Human Resources,326.92
VERIZON,75266,Intergovernmental Relations,1083.24
VERIZON,75266,Non-Departmental Accounts,4025220.37
VERIZON,75266,Police,4274.34
VERIZON,75266,Public Libraries,2220.49
VERIZON,75266,Recreation,463.43
VERIZON,75266,State's Attorney,325.15
VERIZON,75266,Transportation,4540.77
VERIZON,75392,General Services,245.40
VERIZON,75392,Non-Departmental Accounts,360.59
VERIZON,75392,Transportation,644.10
VERIZON MD,08650,Transportation,319550.07
VERIZON MD,21031,Transportation,21711.89
VERIZON MD,21297,General Services,5144.00
VERIZON MD,75015,Not Defined,1427214.24
VERIZON WIRELESS,18002,Circuit Court,948.30
VERIZON WIRELESS,18002,County Council,6592.75
VERIZON WIRELESS,18002,Economic Development,2698.29
VERIZON WIRELESS,18002,Finance,554.27
VERIZON WIRELESS,18002,General Services,7988.43
VERIZON WIRELESS,18002,Intergovernmental Relations,550.34
VERIZON WIRELESS,18002,Police,810.15
VERIZON WIRELESS,18002,Public Information,12304.73
VERIZON WIRELESS,18002,Recreation,448.11
VERIZON WIRELESS,18002,Regional Services Centers,1994.51
VERIZON WIRELESS,18002,Technology Services,33517.54
VERIZON WIRELESS,18002,Transportation,3204.53
VERNON E STUP CO,21704,General Services,25358.30
VERNON E STUP CO,21704,Not Defined,56513.77
VERNON E STUP CO,21704,Transportation,550.00
VERSAR INC,22038,Environmental Protection,77000.22
VESTA INC,20706,Health and Human Services,11354.42
VESTA INC,20910,Health and Human Services,93760.00
VICTORY HOUSING INC.,20814,Housing and Community Affairs,2168538.00
VICTORY HOUSING INC.,20852,Health and Human Services,953.81
VICTORY YOUTH CENTERS INC,20814,Non-Departmental Accounts,243526.72
VIGNOBLES LVDH USA INC,21163,Liquor Control,193331.00
VIGNOBLES LVDH USA INC,21163,Not Defined,17440.60
VILL OF MARTINS ADDITION,20815,Non-Departmental Accounts,24012.00
VILL OF MARTINS ADDITION,20815,Not Defined,143383.61
VILL OF MARTINS ADDITION,20815,Technology Services,2745.30
VILLAGE OF N CHEVY CHASE,00000,Technology Services,160.66
VILLAGE OF N CHEVY CHASE,20815,Non-Departmental Accounts,21404.00
VILLAGE OF N CHEVY CHASE,20815,Not Defined,79354.09
VILLAGE OF N CHEVY CHASE,20815,Technology Services,3212.92
VILLAGE SETTLEMENTS INC,00000,Housing and Community Affairs,52604.00
VILLAGE SETTLEMENTS INC,20878,Housing and Community Affairs,137163.00
VINTAGE WINES INC,10310,Liquor Control,35801.00
VINTAGE WINES INC,10310,Not Defined,2277.00
VIRGINIA A AZUREE,20895,Recreation,25771.80
VIRGINIA DEPT OF TAXATION,23261,Not Defined,610930.83
VISITING ANGELS,20879,Health and Human Services,32790.40
VISITING ANGELS,20910,Health and Human Services,107875.30
VNO ROCKVILLE LLC,06150,Non-Departmental Accounts,202353.04
VOIANCE LANGUAGE SERVICES LLC,75397,Board of Elections,32.43
VOIANCE LANGUAGE SERVICES LLC,75397,Commission for Women,20.61
VOIANCE LANGUAGE SERVICES LLC,75397,Community Use of Public Facilities,7.68
VOIANCE LANGUAGE SERVICES LLC,75397,Consumer Protection,39.62
VOIANCE LANGUAGE SERVICES LLC,75397,Correction and Rehabilitation,17298.22
VOIANCE LANGUAGE SERVICES LLC,75397,County Executive,67.05
VOIANCE LANGUAGE SERVICES LLC,75397,Health and Human Services,90588.26
VOIANCE LANGUAGE SERVICES LLC,75397,Police,43205.40
VOIANCE LANGUAGE SERVICES LLC,75397,Public Libraries,292.08
VOIANCE LANGUAGE SERVICES LLC,75397,Recreation,326.97
VOIANCE LANGUAGE SERVICES LLC,75397,Transportation,12.56
VOIANCE LANGUAGE SERVICES LLC,85718,Correction and Rehabilitation,861.66
VOIANCE LANGUAGE SERVICES LLC,85718,Health and Human Services,11675.92
VR LIMITED,20910,General Services,55907.47
VRS CO INC,22066,Board of Elections,165699.00
VU A TRAN,20901,Health and Human Services,37294.00
WACO INC,20659,General Services,39414.33
WACO INC,23150,General Services,395954.78
WALKER PARKING,60678,General Services,104766.79
"WALLACE MONTGOMERY & ASSOCIATES, LLP",21204,Transportation,667505.17
WARSTEINER IMPORTERS,45069,Liquor Control,56381.47
WARSTEINER IMPORTERS,45069,Not Defined,8635.06
WASHBURN WINE CO,21224,Liquor Control,28614.57
WASHBURN WINE CO,21224,Not Defined,1752.06
WASHINGTON ADVENTIST HOSPITAL,20850,Health and Human Services,161522.41
WASHINGTON ADVENTIST HOSPITAL,20912,Emergency Management and Homeland Security,101150.90
WASHINGTON ADVENTIST HOSPITAL,20912,Health and Human Services,52332.42
WASHINGTON ADVENTIST HOSPITAL,21264,Health and Human Services,376030.00
WASHINGTON ASSOCIATES LC,22033,Countywide Generic,11771.96
WASHINGTON ASSOCIATES LC,22033,Not Defined,23769.74
WASHINGTON GAS,19101,Environmental Protection,96.68
WASHINGTON GAS,19101,Fire and Rescue Service,123373.27
WASHINGTON GAS,19101,Health and Human Services,143789.25
WASHINGTON GAS,19101,Housing and Community Affairs,3337.50
WASHINGTON GAS,19101,Liquor Control,71.44
WASHINGTON GAS,19101,Non-Departmental Accounts,22747.19
WASHINGTON GAS,19101,Police,18.16
WASHINGTON GAS,19101,Recreation,3963.39
WASHINGTON GAS,19101,Restricted Donations,400.00
WASHINGTON GAS,19101,Transportation,143.96
WASHINGTON GAS,21705,Health and Human Services,300.00
WASHINGTON GAS,22151,Housing and Community Affairs,630.76
WASHINGTON GAS,22156,General Services,765869.20
WASHINGTON GAS ENERGY,20171,Environmental Protection,1475.47
WASHINGTON GAS ENERGY,20171,General Services,1871725.92
WASHINGTON GAS ENERGY,20171,Liquor Control,33969.98
WASHINGTON GAS ENERGY,20171,Non-Departmental Accounts,2289121.58
WASHINGTON GAS ENERGY,20171,Police,1931.71
WASHINGTON GAS ENERGY,20171,Recreation,2639.14
WASHINGTON GAS ENERGY,20171,Transportation,27003.03
WASHINGTON GAS MD DIVISION,19101,Environmental Protection,9919.61
WASHINGTON GAS MD DIVISION,19101,Fire and Rescue Service,11320.61
WASHINGTON GAS MD DIVISION,19101,General Services,226205.61
WASHINGTON GAS MD DIVISION,19101,Health and Human Services,5667.35
WASHINGTON GAS MD DIVISION,19101,Liquor Control,167954.32
WASHINGTON GAS MD DIVISION,19101,Non-Departmental Accounts,1621643.57
WASHINGTON GAS MD DIVISION,19101,Police,5828.87
WASHINGTON GAS MD DIVISION,19101,Recreation,489352.61
WASHINGTON GAS MD DIVISION,19101,Transportation,42061.08
WASHINGTON METROPOLITAN,20001,Community Engagement Cluster,315.00
WASHINGTON METROPOLITAN,20001,General Services,200000.00
WASHINGTON METROPOLITAN,20001,Health and Human Services,2000.00
WASHINGTON METROPOLITAN,20001,Not Defined,25125.00
WASHINGTON METROPOLITAN,20001,Transportation,496006.07
WASHINGTON METROPOLITAN,22314,Health and Human Services,4500.00
WASHINGTON METROPOLITAN,22314,Not Defined,557045.25
WASHINGTON METROPOLITAN,22314,Transportation,375.00
WASHINGTON SUB SAN COMM,00000,Debt Service,400000.00
WASHINGTON SUB SAN COMM,00000,Environmental Protection,10034.22
WASHINGTON SUB SAN COMM,20707,Environmental Protection,60964.74
WASHINGTON SUB SAN COMM,20707,Fire and Rescue Service,27.77
WASHINGTON SUB SAN COMM,20707,General Services,44519.78
WASHINGTON SUB SAN COMM,20707,Health and Human Services,4443.32
WASHINGTON SUB SAN COMM,20707,Housing and Community Affairs,531.62
WASHINGTON SUB SAN COMM,20707,Liquor Control,32648.16
WASHINGTON SUB SAN COMM,20707,Non-Departmental Accounts,1056071.15
WASHINGTON SUB SAN COMM,20707,Not Defined,29147102.99
WASHINGTON SUB SAN COMM,20707,Police,212.20
WASHINGTON SUB SAN COMM,20707,Recreation,267044.17
WASHINGTON SUB SAN COMM,20707,Transportation,22783.68
WASHINGTON SUBURBAN SANIT,20707,Community Engagement Cluster,528.00
WASHINGTON SUBURBAN SANIT,20707,General Services,64590.00
WASHINGTON SUBURBAN SANIT,20707,Transportation,1391.56
WASHINGTON SUBURBAN SANITARY,20707,Community Engagement Cluster,1000.42
WASHINGTON SUBURBAN SANITARY,20707,Environmental Protection,9106.30
WASHINGTON SUBURBAN SANITARY,20707,General Services,43907.00
WASHINGTON SUBURBAN SANITARY,20707,Health and Human Services,39376.45
WASHINGTON SUBURBAN SANITARY,20707,Housing and Community Affairs,2900.76
WASHINGTON SUBURBAN SANITARY,20707,Inspector General,2967.54
WASHINGTON SUBURBAN SANITARY,20707,Recreation,3667.33
WASHINGTON SUBURBAN SANITARY,20707,Transportation,4765.18
WASHINGTON SUBURBAN TRANSIT,20785,Transportation,72746.00
WASHINGTON YOUTH FOUNDATION INC,20850,Housing and Community Affairs,36197.00
WASHINGTON YOUTH FOUNDATION INC,20853,Health and Human Services,80974.44
WASTE MANAGEMENT OF,19101,Community Engagement Cluster,18364.45
WASTE MANAGEMENT OF,19101,Correction and Rehabilitation,435.00
WASTE MANAGEMENT OF,19101,Fire and Rescue Service,440.84
WASTE MANAGEMENT OF,19101,General Services,3578.04
WASTE MANAGEMENT OF,21046,Community Engagement Cluster,1034.01
WASTE MANAGEMENT OF,21046,General Services,205464.33
WASTE MANAGEMENT OF,21046,Recreation,280.00
WAY STATION INC,21701,Health and Human Services,73333.36
WAY STATION INC,21705,Health and Human Services,27500.01
WELLINGTON MANAGEMENT COMPANY LLP,07188,Non-Departmental Accounts,588488.13
WENDY NORCROSS,20817,Health and Human Services,34716.49
WERKING INC,20874,Police,36699.00
WEST A THOMSON REUTERS BUSINESS,55164,Fire and Rescue Service,139.00
WEST A THOMSON REUTERS BUSINESS,60197,Consumer Protection,195.50
WEST A THOMSON REUTERS BUSINESS,60197,Correction and Rehabilitation,1628.00
WEST A THOMSON REUTERS BUSINESS,60197,County Attorney,3540.00
WEST A THOMSON REUTERS BUSINESS,60197,Fire and Rescue Service,5175.40
WEST A THOMSON REUTERS BUSINESS,60197,Police,35922.20
WEST A THOMSON REUTERS BUSINESS,60197,Public Libraries,3145.00
WEST A THOMSON REUTERS BUSINESS,60197,State's Attorney,22037.14
WEST GROUP,60197,Circuit Court,57720.74
WEST GROUP,60197,County Attorney,2549.50
WEST GROUP,60197,State's Attorney,1944.15
WESTERN CARRIERS INC,01613,Liquor Control,222448.29
WESTERN CARRIERS INC,01613,Not Defined,20864.04
WESTFIELD WHEATON,90074,Economic Development,299826.93
WESTON HOUSE WOODWORKS INC,20882,Housing and Community Affairs,58125.00
WESTWOOD VALET INC.,20816,Correction and Rehabilitation,62754.38
WESTWOOD VALET INC.,20816,Fire and Rescue Service,8989.15
WESTWOOD VALET INC.,20816,General Services,84807.40
WESTWOOD VALET INC.,20816,Health and Human Services,3555.45
WESTWOOD VALET INC.,20816,Police,307484.65
WESTWOOD VALET INC.,20816,Sheriff,26872.21
WESTWOOD VALET INC.,20816,Transportation,222.96
WETTEN IMPORTERS INC,20164,Liquor Control,94954.20
WETTEN IMPORTERS INC,20164,Not Defined,1845.00
WEYERS FLOOR SERVICE INC,21113,Not Defined,6656.00
WEYERS FLOOR SERVICE INC,21113,Recreation,19174.65
WHEATON COMMERCIAL CENTER ASSOCIATES LP,20854,Non-Departmental Accounts,73869.32
WHEATON RESCUE SQUAD INC,20902,Fire and Rescue Service,234934.15
WHEATON RESCUE SQUAD INC,20902,Not Defined,188.55
WHEATON RESCUE SQUAD INC,20902,Regional Services Centers,1764.00
WHEATON UNIVERSITY BOULEVARD LP,20902,Health and Human Services,2717.00
WHEATON UNIVERSITY BOULEVARD LP,20902,Housing and Community Affairs,34635.00
WHITE ROCK DISTILLERS INC,04241,Liquor Control,750804.70
WHITE ROCK DISTILLERS INC,04241,Not Defined,11111.83
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21218,General Services,6447.12
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21218,Transportation,149.72
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21231,General Services,544737.59
"WHITMAN, REQUARDT & ASSOCIATES, LLP",21231,Transportation,670324.80
WHOLESALE LIQUIDATIONS LLC,19040,Correction and Rehabilitation,181943.20
WHOLESALE LIQUIDATIONS LLC,19116,Correction and Rehabilitation,42329.24
WIDENER-BURROWS & ASSOCIATES INC,21114,Transportation,105033.33
WILLIAM GRANT AND SONS IN,08837,Liquor Control,2294474.89
WILLIAM GRANT AND SONS IN,08837,Not Defined,54462.66
WILLIAM HARRISON IMPORTS,20109,Liquor Control,96309.64
WILLIAM HARRISON IMPORTS,20109,Not Defined,10257.36
WILLIAM J HABERLIN,20832,Liquor Control,227499.05
WILLIAM R HILL & CO INC,23218,Correction and Rehabilitation,136380.15
WILLIAM SHECHTMAN,20832,Recreation,35505.50
WILLIAM WENDT CENTER FOR,20008,Health and Human Services,31277.47
WILLIS OF MARYLAND INC,20854,Police,2425.00
WILLIS OF MARYLAND INC,60693,Economic Development,948.00
